DSJ_NO,DSJ_BAG_NO,DSJ_HVO_NO,DSJ_UID,DSJ_CDATE
TGR/DO/00887629,TGR593/24995345,TGR/HVO/04633947,ZIKRITGR,2026-01-06 14:06:43
TGR/DO/00887223,TGR129/24987904,TGR/HVO/04633309,HUSNI,2026-01-05 23:30:11
BOO/DO/00466232,BOO001/24987441,BOO/HVO/01107337,ADENBOO,2026-01-05 23:38:29
TSM/DO/00277056,TSM001/24988633,TSM/HVO/00321571,TEDITSM,2026-01-06 01:08:28
SRG/DO/01577394,SRG035/24988843,SRG/HVO/02822236,MSAESRG,2026-01-06 01:45:50
CGK/DO/03390595,CGK864/24989062,CGK/HVO/11207755,ARSYADA,2026-01-06 02:40:46
CGK/DO/03390595,CGK864/24989067,CGK/HVO/11207761,ARSYADA,2026-01-06 02:40:46
CLG/DO/00814769,CLG002/24994072,CLG/HVO/01106164,AMARCLG,2026-01-06 13:19:34
CLG/DO/00814769,CLG002/24994210,CLG/HVO/01106164,AMARCLG,2026-01-06 13:19:39
BOO/DO/00466262,BOO329/24989194,BOO/HVO/01107387,SANTANA,2026-01-06 03:08:19
BOO/DO/00466262,BOO329/24989194,BOO/HVO/01107387,SANTANA,2026-01-06 03:08:19
SUB/DO/00409814,SUB314/24988936,SUB/HVO/01336266,DABIRIA,2026-01-06 03:29:39
SUB/DO/00409814,SUB314/24988936,SUB/HVO/01336266,DABIRIA,2026-01-06 03:29:39
CGK/DO/03390764,2073260106033222,CGK/HVO/11208794,RINALDY,2026-01-06 04:13:05
CGK/DO/03390764,2051260106035424,CGK/HVO/11208999,RINALDY,2026-01-06 04:13:05
CGK/DO/03390764,CGK010/24989821,CGK/HVO/11208727,RINALDY,2026-01-06 04:13:05
PLM/DO/00060634,PLM325/24989322,PLM/HVO/00691935,MUHFIR,2026-01-06 04:14:46
TGR/DO/00887652,TGR593/24996108,TGR/HVO/04633982,DHIKATGR,2026-01-06 15:06:12
CGK/DO/03391689,CGK1153/24995948,CGK/HVO/11212668,ENDDESP,2026-01-06 15:15:59
CGK/DO/03390623,2025260106015402,CGK/HVO/11207846,M NURSID,2026-01-06 02:21:46
TGR/DO/00887282,TGR493/24988050,TGR/HVO/04633338,DYKURNIA,2026-01-06 02:32:25
TGR/DO/00887282,TGR493/24988228,TGR/HVO/04633358,DYKURNIA,2026-01-06 02:32:41
TGR/DO/00887281,TGR493/24987659,TGR/HVO/04633273,FANED,2026-01-06 03:24:12
TGR/DO/00887281,TGR493/24987281,TGR/HVO/04633223,FANED,2026-01-06 03:24:49
CGK/DO/03390707,2075260106025208,CGK/HVO/11208368,RINALDY,2026-01-06 03:50:32
CGK/DO/03390744,2109260106033208,CGK/HVO/11208795,RINALDY,2026-01-06 04:20:59
CGK/DO/03390900,2227260106051607,CGK/HVO/11209524,ARSYADA,2026-01-06 05:55:28
CGK/DO/03390908,2220260106053109,CGK/HVO/11209646,ARSYADA,2026-01-06 05:55:56
JBR/DO/00077265,JBR033/24991104,JBR/HVO/00186628,STINGKY,2026-01-06 06:34:51
TGL/DO/00122629,TGL101/24991300,TGL/HVO/00274739,ANDITGL,2026-01-06 07:24:29
BKI/DO/00253618,BKI505/24991286,BKI/HVO/00391322,DLIABKI,2026-01-06 08:32:09
CGK/DO/03391072,CGK1166/24991137,CGK/HVO/11209245,JUMADI,2026-01-06 06:56:28
TGR/DO/00887400,TGR593/24991226,TGR/HVO/04633662,SUPPAHUR,2026-01-06 08:01:40
BDO/DO/00955831,BDO538/24991385,BDO/HVO/01420055,IRDINBDO,2026-01-06 08:05:27
BDO/DO/00955831,BDO538/24991465,BDO/HVO/01420055,IRDINBDO,2026-01-06 08:05:29
PDG/DO/00089414,PDG001/24987844,PDG/HVO/00356345,TISCAPDG,2026-01-06 08:10:36
BKI/DO/00253619,BKI422/24991150,BKI/HVO/00391318,DLIABKI,2026-01-06 08:33:26
BOO/DO/00466377,BOO423/24991753,BOO/HVO/01107580,MUHALDI,2026-01-06 09:22:39
DJB/DO/00045611,DJB056/24982709,DJB/HVO/00080605,OKTAMI,2026-01-05 11:55:52
CGK/DO/03390739,2175260106034406,CGK/HVO/11208834,RINALDY,2026-01-06 04:20:59
PBL/DO/00032103,PBL002/24982669,PBL/HVO/00113532,MRONSHO,2026-01-05 14:16:35
PBL/DO/00032103,PBL002/24982669,PBL/HVO/00113532,MRONSHO,2026-01-05 14:16:35
PBL/DO/00032103,PBL002/24982669,PBL/HVO/00113532,MRONSHO,2026-01-05 14:16:35
PBL/DO/00032103,PBL002/24982669,PBL/HVO/00113532,MRONSHO,2026-01-05 14:16:35
TGR/DO/00887149,TGR593/24984175,TGR/HVO/04633118,DHIKATGR,2026-01-05 14:40:25
CGK/DO/03389763,CGK843/24983476,CGK/HVO/11205212,MRIAL,2026-01-05 15:08:12
BKI/DO/00253618,BKI505/24991364,BKI/HVO/00391322,DLIABKI,2026-01-06 08:32:13
BKI/DO/00253619,BKI422/24991550,BKI/HVO/00391318,DLIABKI,2026-01-06 08:33:34
DJB/DO/00045623,DJB040/24984739,DJB/HVO/00080618,BOBPRA,2026-01-05 15:43:02
SOC/DO/00116458,SOC109/24984802,SOC/HVO/01427810,ELLANITA,2026-01-05 15:46:16
SUB/DO/00409674,SUB564/24984610,SUB/HVO/01336102,ERGAFAH,2026-01-05 15:49:48
SUB/DO/00409674,SUB564/24984823,SUB/HVO/01336102,ERGAFAH,2026-01-05 15:50:01
BKI/DO/00253625,BKI471/24991590,BKI/HVO/00391324,SARDI,2026-01-06 09:39:30
BKI/DO/00253625,BKI471/24992180,BKI/HVO/00391324,SARDI,2026-01-06 09:39:47
BOO/DO/00466145,BOO333/24984646,BOO/HVO/01107248,IRHER,2026-01-05 16:15:22
BKI/DO/00253481,BKI505/24984372,BKI/HVO/00391203,DIVABKI,2026-01-05 16:43:32
BKI/DO/00253481,BKI505/24985233,BKI/HVO/00391203,DIVABKI,2026-01-05 16:43:35
BKI/DO/00253484,BKI397/24985339,BKI/HVO/00391222,TIARAPAN,2026-01-05 17:00:19
CGK/DO/03390814,2231260106035006,CGK/HVO/11208927,ARSYADA,2026-01-06 04:40:49
CKR/DO/00167038,CKR177/24989430,CKR/HVO/00223056,FIRD_AUS,2026-01-06 04:54:21
PDG/DO/00089409,PDG068/24990271,PDG/HVO/00356357,FAJRIN,2026-01-06 04:54:25
CGK/DO/03390745,2264260106034909,CGK/HVO/11208903,ARSYADA,2026-01-06 04:54:32
JOG/DO/00098195,JOGE01/24985742,JOG/HVO/00322181,ISTIJOG,2026-01-05 17:43:34
PDG/DO/00089387,PDG068/24982522,PDG/HVO/00356232,TRIOFER,2026-01-05 19:04:17
PDG/DO/00089387,PDG068/24982522,PDG/HVO/00356232,TRIOFER,2026-01-05 19:04:17
CLG/DO/00814643,CLG002/24991391,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:33
CLG/DO/00814643,CLG002/24991391,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:33
BDO/DO/00955864,BDO599/24991891,BDO/HVO/01420079,DEDEHI,2026-01-06 09:07:13
BKI/DO/00253640,BKI503/24992385,BKI/HVO/00391337,DLIABKI,2026-01-06 10:13:09
TGL/DO/00122641,TGL177/24992950,TGL/HVO/00274750,BGSSLO,2026-01-06 10:16:43
CGK/DO/03390157,CGK637/24986404,CGK/HVO/11205885,TANRIFD,2026-01-05 20:17:34
CGK/DO/03390157,CGK637/24986404,CGK/HVO/11205885,TANRIFD,2026-01-05 20:17:34
DPS/DO/00201106,DPS190/24986517,DPS/HVO/00509074,HAMFURI,2026-01-05 20:26:33
DPS/DO/00201106,DPS190/24986517,DPS/HVO/00509074,HAMFURI,2026-01-05 20:26:33
DPS/DO/00201106,DPS190/24986517,DPS/HVO/00509074,HAMFURI,2026-01-05 20:26:33
DPS/DO/00201106,DPS190/24986517,DPS/HVO/00509074,HAMFURI,2026-01-05 20:26:33
CLG/DO/00814643,CLG002/24991400,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:36
CLG/DO/00814643,CLG002/24991400,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:36
BOO/DO/00466333,BOO421/24992083,BOO/HVO/01107627,BANYUBOO,2026-01-06 09:34:04
BOO/DO/00466333,BOO421/24992083,BOO/HVO/01107627,BANYUBOO,2026-01-06 09:34:04
PNK/DO/00112083,PNK004/24987127,PNK/HVO/00364317,RIZKI O,2026-01-05 21:42:20
BOO/DO/00466242,BOO333/24989052,BOO/HVO/01107369,FAIZABOO,2026-01-06 04:56:03
SUB/DO/00409765,SUB309/24987730,SUB/HVO/01336220,TRISONO,2026-01-05 23:36:55
SUB/DO/00409765,SUB309/24987730,SUB/HVO/01336220,TRISONO,2026-01-05 23:36:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
CGK/DO/03390369,2125260105232308,CGK/HVO/11206656,RINALDY,2026-01-06 00:02:12
CGK/DO/03390369,2268260105225627,CGK/HVO/11206509,RINALDY,2026-01-06 00:02:12
CGK/DO/03390369,2103260105232608,CGK/HVO/11206745,RINALDY,2026-01-06 00:02:12
JBR/DO/00077221,JBR109/24987838,JBR/HVO/00186576,RIGUSTA,2026-01-06 00:17:52
CLG/DO/00814643,CLG002/24991283,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:28
CLG/DO/00814643,CLG002/24991283,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:28
CLG/DO/00814643,CLG002/24991358,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:31
CLG/DO/00814643,CLG002/24991358,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:31
BTH/DO/00042693,BTH142/24992753,BTH/HVO/00104588,DENTIA,2026-01-06 10:01:56
SMD/DO/00008133,SMD001/24992358,SMD/HVO/00063769,RISWANTO,2026-01-06 10:26:02
SDA/DO/00093478,SDA060/24988419,SDA/HVO/00097416,BAHRUL,2026-01-06 00:56:12
TGR/DO/00887260,TGR134/24988657,TGR/HVO/04633421,FANED,2026-01-06 01:40:24
CGK/DO/03390559,2137260106012701,CGK/HVO/11207616,RINALDY,2026-01-06 02:08:02
TGR/DO/00887507,TGR493/24993304,TGR/HVO/04633813,NURALAMY,2026-01-06 10:37:45
MGL/DO/00153277,MGL040/24993410,MGL/HVO/00508738,WHONOMGL,2026-01-06 10:51:54
CGK/DO/03391252,2047260106103018,CGK/HVO/11211749,MRIAL,2026-01-06 10:54:49
CGK/DO/03390559,CGK843/24988969,CGK/HVO/11207723,RINALDY,2026-01-06 02:08:02
CGK/DO/03390543,2045260106010801,CGK/HVO/11207427,ARSYADA,2026-01-06 01:55:51
CGK/DO/03390612,2007260106015802,CGK/HVO/11207890,ARSYADA,2026-01-06 02:20:31
CGK/DO/03390612,2012260106020303,CGK/HVO/11207939,ARSYADA,2026-01-06 02:20:31
CGK/DO/03390645,CGK1180/24988930,CGK/HVO/11207666,FAJARAM,2026-01-06 02:31:54
PSR/DO/00030242,PSR015/24989428,PSR/HVO/00051471,WAGUCIP,2026-01-06 03:03:25
BDO/DO/00955504,BDO007/24986329,BDO/HVO/01419709,HAKIMNUL,2026-01-05 19:42:46
CGK/DO/03390966,CGK1173/24990520,CGK/HVO/11209472,WARDOYO,2026-01-06 06:02:41
CGK/DO/03391002,2109260106062712,CGK/HVO/11210265,RINALDY,2026-01-06 06:58:27
CGK/DO/03390993,CGK865/24990931,CGK/HVO/11210033,ARSYADA,2026-01-06 06:59:41
PBL/DO/00032119,PBL005/24991556,PBL/HVO/00113566,EKO_SA,2026-01-06 07:53:52
BKI/DO/00253607,BKI475/24991340,BKI/HVO/00391289,SARDI,2026-01-06 08:12:36
TGR/DO/00887512,TGR493/24991758,TGR/HVO/04633719,SURADI,2026-01-06 10:39:39
CGK/DO/03391669,2190260106133517,CGK/HVO/11212561,TANRIFD,2026-01-06 15:47:36
CGK/DO/03391485,2229260106142014,CGK/HVO/11212860,MRIAL,2026-01-06 15:02:09
CGK/DO/03391485,2221260106141513,CGK/HVO/11212808,MRIAL,2026-01-06 15:02:09
CGK/DO/03391721,2109260106143422,CGK/HVO/11213000,TANRIFD,2026-01-06 15:32:45
CGK/DO/03391769,2095260106160120,CGK/HVO/11213326,TANRIFD,2026-01-06 16:35:38
BOO/DO/00466473,BOO420/24993268,BOO/HVO/01107767,MUHLIBOO,2026-01-06 11:41:49
CGK/DO/03391373,CGK1178/24993071,CGK/HVO/11211623,NURYCGK,2026-01-06 11:51:20
TGR/DO/00887569,TGR474/24992031,TGR/HVO/04633738,VIEMAPU,2026-01-06 11:54:31
BOO/DO/00466516,BOO420/24994595,BOO/HVO/01107865,ANDIKBOO,2026-01-06 12:49:43
CLG/DO/00814766,CLG015/24994841,CLG/HVO/01106213,ASEPHEND,2026-01-06 13:15:36
BDO/DO/00955934,BDO014/24992383,BDO/HVO/01420101,JACE,2026-01-06 11:21:56
PLM/DO/00060685,PLM324/24993797,PLM/HVO/00692014,MUHAMAR,2026-01-06 12:25:23
MDN/DO/00032590,MDN006/24994814,MDN/HVO/00173150,DWI MDN,2026-01-06 13:06:08
CGK/DO/03391440,2198260106090813,CGK/HVO/11211254,MRIAL,2026-01-06 13:17:38
UPG/DO/00072583,UPG099/24983449,UPG/HVO/01151916,RESKIUPG,2026-01-05 13:31:09
SMD/DO/00008108,SMD001/24983730,SMD/HVO/00063735,ANDRISMD,2026-01-05 13:54:15
UPG/DO/00072774,UPG122/24994625,UPG/HVO/01152100,DODOUPG,2026-01-06 12:45:41
CGK/DO/03391495,CGK637/24994990,CGK/HVO/11212387,SALIMCGK,2026-01-06 13:40:43
SUB/DO/00409899,SUB314/24994618,SUB/HVO/01336424,BAGUSUB,2026-01-06 13:54:12
BTJ/DO/00001964,BTJ053/24982673,BTJ/HVO/00126961,BOY BTJ,2026-01-05 11:54:53
BTJ/DO/00001964,BTJ053/24982673,BTJ/HVO/00126961,BOY BTJ,2026-01-05 11:54:53
SUB/DO/00409898,SUB314/24994134,SUB/HVO/01336416,BAGUSUB,2026-01-06 13:51:39
BOO/DO/00466445,BOO330/24992984,BOO/HVO/01107755,ANDRINEW,2026-01-06 13:56:07
BOO/DO/00466445,BOO330/24994962,BOO/HVO/01107936,ANDRINEW,2026-01-06 13:56:07
CXP/DO/00067734,CXP033/24993373,CXP/HVO/00099697,JUNEYDI,2026-01-06 14:22:17
CXP/DO/00067734,CXP033/24994069,CXP/HVO/00099697,JUNEYDI,2026-01-06 14:22:17
CXP/DO/00067734,CXP033/24995290,CXP/HVO/00099697,JUNEYDI,2026-01-06 14:22:17
SRG/DO/01577878,SRG039/24996898,SRG/HVO/02822694,SUPIDS,2026-01-06 16:14:12
BKI/DO/00253507,BKI397/24986936,BKI/HVO/00391248,RIZHEYIS,2026-01-05 21:54:26
CGK/DO/03390395,2245260105230306,CGK/HVO/11206586,M NURSID,2026-01-05 23:34:12
SUB/DO/00409765,SUB309/24987780,SUB/HVO/01336220,TRISONO,2026-01-05 23:36:57
SUB/DO/00409765,SUB309/24987780,SUB/HVO/01336220,TRISONO,2026-01-05 23:36:57
CGK/DO/03390345,CGK865/24987883,CGK/HVO/11206625,ARSYADA,2026-01-05 23:39:55
DPS/DO/00201137,DPS033/24987453,DPS/HVO/00509077,AINUNDPS,2026-01-05 23:50:47
CGK/DO/03391689,CGK1153/24995493,CGK/HVO/11212668,ENDDESP,2026-01-06 15:15:45
CGK/DO/03391689,CGK1153/24995496,CGK/HVO/11212668,ENDDESP,2026-01-06 15:15:56
BKI/DO/00253530,BKI481/24987748,BKI/HVO/00391258,KYRAMA,2026-01-06 01:34:06
DPK/DO/00045132,DPK145/24993066,DPK/HVO/00050090,VAN_IR,2026-01-06 11:11:50
SRG/DO/01577788,SRG350/24994939,SRG/HVO/02822556,VICKYSRG,2026-01-06 14:32:26
SRG/DO/01577788,SRG350/24994939,SRG/HVO/02822556,VICKYSRG,2026-01-06 14:32:26
PKU/DO/00163673,PKU001/24995960,PKU/HVO/00776067,ANGGA FI,2026-01-06 14:50:33
BOO/DO/00466614,BOO417/24996085,BOO/HVO/01108024,FINARA,2026-01-06 15:11:04
CGK/DO/03390849,2043260106043407,CGK/HVO/11209314,ARSYADA,2026-01-06 05:46:40
CGK/DO/03390849,CGK865/24990638,CGK/HVO/11209540,ARSYADA,2026-01-06 05:46:40
CGK/DO/03390830,2117260106044411,CGK/HVO/11209390,RINALDY,2026-01-06 05:46:49
SOC/DO/00116496,SOC222/24989737,SOC/HVO/01427844,DARMAJI,2026-01-06 05:50:27
CGK/DO/03390849,CGK865/24990793,CGK/HVO/11209788,ARSYADA,2026-01-06 06:00:09
SRG/DO/01577498,SRG659/24991036,SRG/HVO/02822343,AGTIYSRG,2026-01-06 06:39:35
CGK/DO/03390220,CGK843/24986808,CGK/HVO/11205995,TANRIFD,2026-01-05 21:49:26
CGK/DO/03391072,CGK1166/24990397,CGK/HVO/11209245,JUMADI,2026-01-06 06:56:20
BKI/DO/00253618,BKI505/24991245,BKI/HVO/00391322,DLIABKI,2026-01-06 08:32:04
BKI/DO/00253619,BKI422/24991481,BKI/HVO/00391318,DLIABKI,2026-01-06 08:33:30
KRW/DO/00102251,KRW158/24993503,KRW/HVO/00144353,MUHABDUH,2026-01-06 11:01:06
CGK/DO/03391326,2214260106105314,CGK/HVO/11211883,MRIAL,2026-01-06 12:14:15
PDG/DO/00089281,PDG068/24980831,PDG/HVO/00356196,MALLIAS,2026-01-05 11:02:24
CGK/DO/03389560,CGK1166/24982465,CGK/HVO/11205050,ENDDESP,2026-01-05 11:23:38
TGR/DO/00887223,TGR129/24987521,TGR/HVO/04633257,REVEF,2026-01-05 22:44:00
CGK/DO/03391434,2186260106110415,CGK/HVO/11211985,MRIAL,2026-01-06 13:17:21
BOO/DO/00466518,BOO324/24994619,BOO/HVO/01107868,ERIEKBOO,2026-01-06 13:56:24
BOO/DO/00466231,BOO44/24987851,BOO/HVO/01107344,DIOBOO,2026-01-05 23:29:42
DPS/DO/00201137,DPS033/24987103,DPS/HVO/00509077,AINUNDPS,2026-01-05 23:50:43
DPS/DO/00201137,DPS033/24988026,DPS/HVO/00509077,AINUNDPS,2026-01-05 23:50:55
CGK/DO/03390416,2013260105232906,CGK/HVO/11206807,M NURSID,2026-01-05 23:53:12
CGK/DO/03390399,2115260105232908,CGK/HVO/11206812,RINALDY,2026-01-06 00:01:44
CKR/DO/00167098,CKR169/24993100,CKR/HVO/00223108,YUMAD,2026-01-06 14:09:28
PLM/DO/00060693,PLM325/24995344,PLM/HVO/00692047,MUHAMAR,2026-01-06 14:11:38
PLM/DO/00060699,PLM283/24995945,PLM/HVO/00692069,DOPRAT,2026-01-06 14:45:55
BDO/DO/00955999,BDO011/24995961,BDO/HVO/01420261,YANCAH,2026-01-06 14:49:49
CGK/DO/03391500,2098260106135814,CGK/HVO/11212672,MRIAL,2026-01-06 15:04:17
CGK/DO/03391500,2156260106133314,CGK/HVO/11212544,MRIAL,2026-01-06 15:04:17
CGK/DO/03391500,2102260106135915,CGK/HVO/11212679,MRIAL,2026-01-06 15:04:17
CGK/DO/03390607,2068260106022803,CGK/HVO/11208197,RINALDY,2026-01-06 02:50:30
CGK/DO/03390634,CGK637/24989238,CGK/HVO/11207986,ARSYADA,2026-01-06 02:42:50
CGK/DO/03390634,2104260106021202,CGK/HVO/11207999,ARSYADA,2026-01-06 02:42:50
CGK/DO/03390634,CGK637/24988852,CGK/HVO/11207553,ARSYADA,2026-01-06 02:42:50
CGK/DO/03390620,2075260106022406,CGK/HVO/11208130,RINALDY,2026-01-06 02:50:35
TGR/DO/00887287,TGR215/24988987,TGR/HVO/04633464,YUMIL,2026-01-06 03:03:47
CGK/DO/03390757,CGK1252/24988584,CGK/HVO/11207305,RYADUL,2026-01-06 03:45:37
CGK/DO/03390675,CGK864/24989728,CGK/HVO/11208589,ARSYADA,2026-01-06 03:58:14
CGK/DO/03391500,2142260106142114,CGK/HVO/11212875,MRIAL,2026-01-06 15:04:17
CGK/DO/03391660,CGK457/24995354,CGK/HVO/11212625,SALIMCGK,2026-01-06 15:06:26
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
SRG/DO/01577125,SRG494/24985135,SRG/HVO/02821949,ADI_AL,2026-01-05 17:36:46
SRG/DO/01577142,SRG1078/24985723,SRG/HVO/02822008,ADIBAMA,2026-01-05 17:46:23
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
CGK/DO/03390004,CGK843/24985500,CGK/HVO/11205690,TANRIFD,2026-01-05 17:47:13
BKI/DO/00253640,BKI503/24992049,BKI/HVO/00391337,DLIABKI,2026-01-06 10:13:00
SMD/DO/00008122,SMD001/24986331,SMD/HVO/00063749,MASFIANN,2026-01-05 20:00:18
SMD/DO/00008125,SMD001/24986639,SMD/HVO/00063758,CANDANIP,2026-01-05 20:41:21
BDO/DO/00955698,BDO045/24989289,BDO/HVO/01419927,DOARIS,2026-01-06 02:28:49
TSM/DO/00277062,TSM104/24989595,TSM/HVO/00321578,TEDITSM,2026-01-06 03:03:05
CGK/DO/03390732,CGK1175/24988780,CGK/HVO/11207471,WAHIDIN,2026-01-06 03:25:14
TGR/DO/00887304,TGR129/24987861,TGR/HVO/04633307,FAISATGR,2026-01-06 04:09:25
CGK/DO/03390712,2166260106025703,CGK/HVO/11208449,ARSYADA,2026-01-06 04:11:34
CGK/DO/03390712,2118260106034704,CGK/HVO/11208868,ARSYADA,2026-01-06 04:11:34
CGK/DO/03390712,2150260106025103,CGK/HVO/11208361,ARSYADA,2026-01-06 04:11:34
CGK/DO/03390838,CGK1147/24988837,CGK/HVO/11207527,TRI_SAN,2026-01-06 04:49:52
CGK/DO/03390838,CGK1147/24988837,CGK/HVO/11207527,TRI_SAN,2026-01-06 04:49:52
CGK/DO/03390799,2184260106035107,CGK/HVO/11208945,ARSYADA,2026-01-06 05:21:44
CGK/DO/03390799,2192260106043012,CGK/HVO/11209273,ARSYADA,2026-01-06 05:21:44
BDO/DO/00955789,BDO007/24990664,BDO/HVO/01420014,ASEPS,2026-01-06 05:48:27
CGK/DO/03390712,2102260106033304,CGK/HVO/11208800,ARSYADA,2026-01-06 04:11:34
CGK/DO/03390712,2128260106034804,CGK/HVO/11208888,ARSYADA,2026-01-06 04:11:34
CGK/DO/03390821,2010260106035605,CGK/HVO/11209051,M NURSID,2026-01-06 04:39:02
MGL/DO/00153205,MGL011/24983948,MGL/HVO/00508646,ELOKMGL,2026-01-05 14:20:43
CGK/DO/03391210,2051260106100245,CGK/HVO/11211613,MRIAL,2026-01-06 10:54:27
SUB/DO/00409674,SUB564/24984692,SUB/HVO/01336102,ERGAFAH,2026-01-05 15:49:52
CKR/DO/00167003,CKR177/24985696,CKR/HVO/00223025,SLADI,2026-01-05 17:39:01
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
CGK/DO/03391210,2061260106094336,CGK/HVO/11211535,MRIAL,2026-01-06 10:54:27
CGK/DO/03391517,CGK457/24993804,CGK/HVO/11212061,SALIMCGK,2026-01-06 13:49:57
CGK/DO/03392417,CGK637/24999941,CGK/HVO/11214884,ARSYADA,2026-01-07 01:08:59
CGK/DO/03392244,2130260106221416,CGK/HVO/11214584,TANRIFD,2026-01-06 22:58:49
PKU/DO/00163743,PKU116/25000572,PKU/HVO/00776128,HERUKAND,2026-01-07 00:22:56
PKU/DO/00163743,PKU116/25000572,PKU/HVO/00776128,HERUKAND,2026-01-07 00:22:56
PKU/DO/00163743,PKU116/25000572,PKU/HVO/00776128,HERUKAND,2026-01-07 00:22:56
DPS/DO/00201477,DPS269/25002142,DPS/HVO/00509364,EWALDUS,2026-01-07 04:39:16
BKI/DO/00253746,BKI481/24998105,BKI/HVO/00391445,FIRARDIA,2026-01-06 21:52:12
BOO/DO/00466784,BOO423/25001203,BOO/HVO/01108286,ATO,2026-01-07 05:43:20
BKI/DO/00253811,BKI468/25001125,BKI/HVO/00391469,KYRAMA,2026-01-07 06:05:33
CGK/DO/03392440,CGK865/24991805,CGK/HVO/11210863,SADUN,2026-01-07 00:52:27
CGK/DO/03392991,CGK1166/25003033,CGK/HVO/11218053,JUMADI,2026-01-07 06:48:42
CGK/DO/03392991,CGK1166/25003265,CGK/HVO/11218053,JUMADI,2026-01-07 06:48:55
CGK/DO/03392991,CGK1166/25003317,CGK/HVO/11218053,JUMADI,2026-01-07 06:49:08
BDO/DO/00956232,BDO363/25000840,BDO/HVO/01420487,IFAN,2026-01-07 01:42:44
BOO/DO/00466709,BOO001/24997451,BOO/HVO/01108214,DISUP,2026-01-06 19:45:43
BDO/DO/00956097,BDO312/24999156,BDO/HVO/01420369,IRDINBDO,2026-01-06 21:31:58
BKI/DO/00253746,BKI481/24998703,BKI/HVO/00391445,FIRARDIA,2026-01-06 21:52:15
DPK/DO/00045172,DPK157/25003405,DPK/HVO/00050126,AFADIL,2026-01-07 07:56:42
CGK/DO/03392344,CGK1167/24997860,CGK/HVO/11213736,ENDDESP,2026-01-06 23:10:35
CGK/DO/03392326,CGK843/24999975,CGK/HVO/11214928,RINALDY,2026-01-06 23:26:39
CGK/DO/03392373,CGK843/25000047,CGK/HVO/11215041,RINALDY,2026-01-06 23:45:37
BDO/DO/00956345,BDO007/25002528,BDO/HVO/01420621,NAEDIBDO,2026-01-07 07:46:08
DPK/DO/00045173,DPK022/25003660,DPK/HVO/00050130,NIRWADPK,2026-01-07 08:21:13
DPS/DO/00201477,DPS269/25000601,DPS/HVO/00509364,EWALDUS,2026-01-07 04:38:50
TGR/DO/00887992,TGR474/25003756,TGR/HVO/04634560,SOKIN,2026-01-07 08:46:40
PNK/DO/00112223,PNK184/24999321,PNK/HVO/00364463,RONI A,2026-01-06 21:50:21
CGK/DO/03392329,CGK1166/24998997,CGK/HVO/11214306,ENDDESP,2026-01-06 23:06:19
BDO/DO/00956229,BDO475/25000864,BDO/HVO/01420488,IFAN,2026-01-07 01:39:02
BDO/DO/00956400,BDO591/25003509,BDO/HVO/01420648,RIZALBDO,2026-01-07 09:07:30
DPS/DO/00201518,DPS163/25004989,DPS/HVO/00509417,PANDES,2026-01-07 09:26:25
CGK/DO/03392465,CGK1345/25000858,CGK/HVO/11215717,FAJARAM,2026-01-07 01:09:06
BKI/DO/00253761,BKI503/25000697,BKI/HVO/00391462,INDRAST,2026-01-07 01:56:42
BKI/DO/00253761,BKI503/25000772,BKI/HVO/00391462,INDRAST,2026-01-07 01:56:42
BKI/DO/00253761,BKI503/25000876,BKI/HVO/00391462,INDRAST,2026-01-07 01:56:42
